date,floors,bedrooms,sqft_living,sqft_lot,sqft_basement,yr_built,condition ,grade,price
150203,1,3,1470,8350,0,1990,0.5,0.5,212000
150319,1,3,1500,8352,750,1943,1,0.416666667,300000
150309,1,3,1180,8353,0,1960,0.5,0.5,347500
140929,1,4,3650,8354,1820,2000,0.5,0.666666667,2.40E+06
140508,2,3,2090,8354,0,2012,0.5,0.583333333,403000
140509,1.5,4,1430,8355,0,1983,0.75,0.5,224500
150122,1,3,1490,8357,0,1993,0.75,0.5,260250
141204,1,3,1200,8360,0,1948,0.25,0.416666667,160000
141113,1,3,1510,8360,390,1960,0.5,0.5,400000
141021,1,3,1700,8360,850,1955,0.75,0.5,455000
141021,2,3,2150,8361,0,1991,0.5,0.583333333,371000
140916,1,3,1380,8362,0,1967,0.5,0.5,235000
140916,1,4,1890,8362,0,1966,0.5,0.5,312000
141027,1,4,2330,8364,0,1968,0.75,0.583333333,390000
140625,1,3,1670,8364,370,1990,0.75,0.5,270000
150427,2,3,1710,8364,0,1944,0.5,0.5,543000
141106,1,3,1400,8364,0,1958,0.75,0.5,274000
140610,2,5,2880,8364,0,2006,0.5,0.666666667,525000
140709,3,4,3300,8365,0,2014,0.5,0.666666667,760000
140506,1,3,1490,8366,480,1975,0.75,0.5,234000
141021,1,3,1290,8366,270,1957,0.5,0.5,240000
140617,1,3,1140,8366,0,1943,1,0.416666667,239950
140820,1,3,1120,8366,0,1968,0.5,0.5,205000
150318,1,2,1680,8367,840,1914,0.5,0.416666667,334000
141010,1.5,3,1310,8370,0,1962,0.5,0.5,311000
141113,2,5,3880,8370,0,2004,0.75,0.5,506000
140822,1,3,1440,8370,0,1977,0.5,0.5,224000
140814,1,2,820,8370,0,1941,0.75,0.5,324000
140523,1.5,3,1490,8371,0,1984,0.5,0.5,255000
150402,1,4,1790,8372,450,1976,0.75,0.583333333,809000
150220,2,3,1830,8372,0,1987,0.5,0.583333333,236775
141030,1,3,1460,8372,0,1981,0.75,0.5,225000
140812,2,4,2050,8372,0,1984,0.75,0.583333333,595000
150511,1,4,1400,8374,0,1953,0.5,0.5,340000
140822,1,2,900,8374,0,1984,0.5,0.5,325000
140825,2,3,2200,8375,0,1988,0.5,0.583333333,285167
140902,2,3,1610,8375,0,1927,0.5,0.5,270000
140818,1,4,1530,8375,510,1974,0.5,0.5,446000
150428,1,3,1110,8375,0,1951,1,0.5,505000
150416,1,3,1940,8376,650,1963,0.75,0.583333333,550000
141118,1,4,2240,8376,500,1984,0.5,0.583333333,530000
141202,1,3,940,8377,0,1952,0.75,0.5,725000
150220,1,3,1260,8378,420,1959,0.75,0.416666667,195000
140818,1,3,1450,8378,0,1978,0.75,0.583333333,230000
150121,2,3,1860,8378,0,1995,0.5,0.5,350000
150313,1,3,970,8378,0,1962,0.75,0.416666667,172380
150319,1,3,2440,8378,960,1962,0.5,0.5,565000
140903,2,3,2020,8379,0,1994,0.5,0.5,328000
141215,2,4,3220,8379,0,2004,0.5,0.75,748000
140627,1,2,1320,8380,0,1953,0.5,0.5,447000
140605,1,3,1480,8381,0,1968,0.75,0.5,547000
150413,1,2,1050,8382,0,1959,0.5,0.5,630000
150219,1,2,1220,8382,0,1942,0.5,0.416666667,245000
140924,1,2,810,8382,0,1942,0.75,0.333333333,125000
140909,1.5,5,1260,8382,0,1918,0.5,0.5,220000
140910,1,3,1410,8384,0,1985,0.5,0.5,205000
140804,1,2,940,8384,0,1947,0.5,0.333333333,121800
140805,1,3,2590,8384,1000,1971,0.75,0.583333333,485000
141126,1,4,2200,8384,950,1959,0.5,0.5,425000
150428,1,4,1830,8384,510,1979,0.5,0.5,485000
140910,2,4,3340,8384,0,2014,0.5,0.666666667,810000
150401,1,4,1800,8385,900,1950,1,0.416666667,377000
141212,1,3,1510,8385,0,1968,0.5,0.5,400000
141223,2,4,3630,8387,0,1997,0.5,0.75,490000
150330,1,3,1910,8390,0,1979,0.5,0.5,531000
150306,1,4,1970,8390,830,1955,0.5,0.5,265000
150227,2,4,2270,8391,0,1988,0.5,0.583333333,643000
140507,2,4,3900,8391,0,2006,0.5,0.75,1.04E+06
150407,1,4,1690,8392,500,1979,0.5,0.5,405000
140811,2,4,2692,8392,0,2014,0.5,0.666666667,436472
150429,1,4,2870,8393,1390,1977,0.75,0.583333333,890000
140707,1,3,1480,8394,0,1971,0.75,0.583333333,450000
140826,1,3,1640,8395,0,1991,0.75,0.5,269500
150206,1,3,1030,8395,0,1960,0.75,0.5,175000
140606,1,4,1470,8395,0,1965,0.75,0.5,445000
140720,2,4,3450,8395,810,1993,0.75,0.75,1.67E+06
140916,2,3,2170,8396,0,1995,0.5,0.5,353000
140513,2,3,2030,8398,0,1975,0.75,0.666666667,700000
140625,1,2,2060,8398,800,1962,0.5,0.5,270000
140523,1,5,2120,8399,800,1942,0.75,0.5,377691
141016,2,4,2830,8399,0,1998,0.5,0.666666667,680000
140828,1,3,1260,8400,0,1954,0.5,0.5,289000
141103,1.5,5,2660,8400,0,1961,1,0.5,305000
141113,2,4,4110,8400,980,1928,0.5,0.666666667,1.20E+06
140611,1,3,1730,8400,330,1980,0.75,0.5,522000
150330,1,3,1030,8400,0,1963,0.75,0.5,427200
150122,1.5,4,1300,8400,0,1953,0.75,0.5,315000
140828,1,3,1570,8400,0,1959,0.75,0.5,439995
141113,1,3,1840,8400,550,1961,0.5,0.583333333,472800
150414,1,4,1730,8400,0,1962,0.5,0.5,250000
150311,2,3,1700,8400,0,1927,0.5,0.5,616300
150116,1,4,1250,8400,290,1951,0.5,0.5,330000
150428,1,4,1700,8400,0,1953,0.5,0.5,502000
141107,1,3,1510,8400,530,1979,0.25,0.5,195000
150226,1,3,1510,8400,530,1979,0.25,0.5,322000
140623,1,6,2660,8400,1110,1962,1,0.583333333,603500
140622,1,4,2040,8400,620,1963,0.5,0.583333333,500000
150220,1,4,1540,8400,770,1971,0.5,0.5,278500
150212,1,5,1680,8400,0,1979,0.75,0.5,175000
150414,1,2,1370,8400,0,1948,0.5,0.5,296000
140907,1,4,1790,8400,530,1954,0.75,0.5,401500
140610,1,6,1930,8400,900,1971,0.5,0.5,175000
150107,1,6,1930,8400,900,1971,0.5,0.5,326000
140902,1,4,2090,8400,850,1976,0.75,0.583333333,610000
141120,1,4,1310,8400,0,1966,0.75,0.5,421000
150305,2,5,3310,8400,0,2000,0.5,0.75,1.65E+06
140605,1.5,4,1330,8400,0,1962,0.5,0.583333333,540000
150309,1,4,1960,8400,0,1967,0.75,0.583333333,260000
141023,1,4,1820,8400,520,1956,1,0.5,378950
150504,1,3,1020,8400,0,1957,0.75,0.5,280000
150414,2,4,1910,8400,0,1975,0.5,0.5,435000
150406,1,4,2370,8400,1100,1949,1,0.666666667,1.13E+06
141119,1,4,1980,8400,650,1968,0.5,0.5,425000
140623,1,3,1270,8400,0,1955,0.5,0.5,347000
141204,1,5,2020,8400,1010,1963,0.75,0.5,750000
140903,1,4,2300,8400,1150,1962,0.75,0.416666667,258750
141020,1,2,870,8400,0,1960,0.5,0.5,240000
150327,1,3,1220,8400,0,1962,0.75,0.5,271950
150130,1,4,2130,8400,780,1962,0.5,0.5,250000
140930,1,3,940,8400,0,1958,1,0.5,253905
150122,1,3,1610,8400,0,1990,0.5,0.583333333,225000
150424,1,3,1460,8400,0,1962,0.75,0.416666667,222000
140923,1.5,4,2740,8400,0,1993,0.5,0.583333333,315000
140908,1,4,2060,8400,760,1960,0.5,0.5,340000
150430,1,3,3590,8400,640,1958,0.5,0.666666667,1.33E+06
150122,1,4,2640,8400,1200,1947,0.5,0.583333333,610000
141020,1,4,2410,8400,810,1978,0.5,0.5,432000
140714,2,4,2880,8400,830,1955,0.5,0.583333333,775000
140908,1,3,1750,8400,400,1965,0.5,0.5,270000
140530,1,3,1700,8400,240,1947,0.5,0.583333333,750000
141007,1,3,2560,8400,590,1959,0.5,0.5,460000
150312,1,6,2540,8400,1200,1977,0.5,0.583333333,317500
140616,2,4,3530,8400,900,1958,1,0.583333333,1.10E+06
150410,1,3,1630,8400,570,1955,0.75,0.5,499990
150411,1,4,1340,8400,0,1966,1,0.5,246600
140826,1,3,1300,8400,0,1967,0.75,0.5,251000
140926,2,3,4610,8400,1820,1947,0.5,0.583333333,1.25E+06
141224,1,3,1820,8400,480,1976,0.5,0.5,422800
140722,1,4,1630,8400,0,1962,0.5,0.416666667,209950
150430,1,4,1340,8400,0,1967,1,0.5,420000
141015,1,4,2420,8400,800,1964,1,0.5,350000
140625,1,3,1640,8400,460,1968,0.5,0.583333333,245700
140805,1.5,3,2000,8400,0,1959,0.75,0.583333333,415000
150429,1,3,1380,8400,0,1967,0.5,0.5,275900
140625,1,3,890,8400,0,1954,0.75,0.416666667,283000
141107,1,2,1140,8400,0,1954,0.25,0.5,255000
150513,1.5,3,1540,8400,0,1902,0.5,0.5,900000
141223,1.5,4,3210,8400,1170,1914,1,0.5,756450
140617,1.5,4,1450,8400,0,1962,0.75,0.5,440000
140714,1,3,1620,8400,440,1968,0.5,0.5,498000
150416,1.5,4,3490,8400,0,1976,0.75,0.583333333,449950
140826,2,3,2070,8400,0,1990,0.75,0.583333333,250000
141120,1,4,2020,8400,670,1961,0.75,0.583333333,496600
150428,1,5,2030,8400,700,1968,0.5,0.5,500000
140714,1,3,1540,8400,360,1968,0.5,0.5,529950
140820,1,3,1430,8400,0,1961,0.75,0.5,440000
150421,1,3,940,8400,0,1958,0.5,0.5,229000
140709,1,4,2100,8400,860,1976,0.75,0.5,468000
141110,1,2,1210,8400,430,2000,0.5,0.583333333,824000
141106,1,4,1780,8400,700,1969,0.5,0.5,473600
140924,1,3,1650,8400,180,1959,0.5,0.583333333,685000
140902,1,3,840,8400,0,1959,0.5,0.416666667,105000
140806,1,3,1600,8400,0,1963,1,0.583333333,480000
150428,1,2,850,8400,0,1941,0.75,0.416666667,320000
140623,2,4,2540,8400,0,1977,1,0.5,269950
150401,1,3,1310,8400,0,1972,0.5,0.5,375000
141119,1,3,1090,8400,0,1966,0.75,0.5,415000
141027,1,3,970,8400,0,1966,0.5,0.5,155000
150115,1,3,1090,8400,0,1961,0.75,0.416666667,235000
150409,1,3,950,8400,0,1958,0.5,0.5,286000
140619,2,4,3070,8400,0,1970,0.75,0.583333333,600000
140827,1,3,1640,8400,0,1962,0.75,0.583333333,515000
150303,1,4,1760,8400,700,1962,0.5,0.5,247500
150218,1,3,1180,8400,0,1951,0.5,0.5,425000
150114,2,4,2190,8400,0,1978,0.25,0.583333333,286000
150505,1,5,2320,8400,810,1963,0.5,0.5,350000
141121,1,2,1070,8400,0,1980,0.75,0.5,217500
150318,1,3,1890,8400,370,1977,0.5,0.583333333,425000
140610,1,3,1760,8400,300,1960,0.75,0.583333333,680000
140924,1,4,1260,8400,0,1991,0.5,0.416666667,207200
141223,1,3,920,8400,0,1963,0.5,0.5,206000
140910,1,3,1540,8400,0,1968,1,0.5,380000
140708,2,4,2410,8400,0,1965,1,0.583333333,720000
140818,1,3,1470,8400,0,1953,0.75,0.5,352500
140801,1,4,1500,8400,300,1956,0.5,0.5,289950
140902,1,4,1430,8400,700,1969,0.5,0.416666667,351000
140826,1,3,1870,8400,880,1977,0.5,0.5,315500
140728,1,3,840,8400,0,1959,0.5,0.416666667,187500
150417,1,3,1460,8400,0,1958,0.5,0.5,235000
140924,2,4,3845,8400,0,2013,0.5,0.75,1.75E+06
141007,2,4,4040,8400,820,2006,0.5,0.666666667,860000
150312,1,3,1140,8400,0,1960,0.75,0.5,294570
140707,1,6,3000,8401,1500,1979,0.5,0.583333333,527000
140822,1,4,1610,8401,0,1958,0.5,0.5,269000
140521,2,5,5305,8401,1560,2005,0.5,0.833333333,2.70E+06
150401,2,4,2190,8402,0,1928,0.75,0.416666667,540000
150130,1,4,3370,8402,1130,1962,1,0.75,2.30E+06
150224,2,3,2620,8403,0,1991,0.5,0.583333333,408000
150319,2,3,2130,8404,0,1991,0.5,0.583333333,378000
141223,1,3,1200,8404,0,1964,0.5,0.5,219950
141210,2,4,2420,8404,0,2013,0.5,0.583333333,365000
140528,2,4,3420,8405,0,2000,0.5,0.75,840000
141021,2,4,4300,8406,720,1987,0.5,0.833333333,1.13E+06
150123,1,3,1120,8407,0,1987,1,0.416666667,225000
140502,2,4,2820,8408,0,2014,0.5,0.666666667,625000
141222,1,2,1220,8409,0,1948,0.75,0.416666667,317500
141201,1,2,1820,8409,910,1948,0.75,0.416666667,345000
140926,1,3,1040,8410,0,1942,0.5,0.5,245990
150504,1,3,1240,8410,0,1948,1,0.416666667,390000
140822,1,3,1570,8410,390,1991,0.5,0.5,252000
141015,1.5,4,1630,8410,0,1943,1,0.5,249000
141008,2,5,2680,8410,870,1990,0.5,0.583333333,375000
140725,2,4,2130,8410,0,1977,0.75,0.583333333,671500
150102,1,3,1920,8412,460,1977,0.5,0.583333333,625000
140826,1,5,2130,8412,690,1946,0.5,0.5,344000
150505,1,3,1250,8412,0,1975,0.75,0.5,440000
150116,1,3,1430,8412,360,1928,0.75,0.5,375000
141106,2,4,3040,8414,620,2010,0.5,0.666666667,684000
140909,1,3,1030,8414,0,1967,0.75,0.5,301000
150126,1,3,2340,8414,1060,1993,0.5,0.5,345000
150327,1,3,1410,8415,630,1982,0.75,0.5,215000
150316,1,3,1480,8415,400,1967,0.5,0.5,175000
141003,1,3,1610,8416,0,1994,0.5,0.5,268000
150415,3,4,4220,8417,0,2012,0.5,0.75,1.06E+06
140917,1,3,1270,8422,0,1967,0.5,0.5,340000
140507,1,3,1110,8423,0,1952,0.5,0.5,249000
150209,1,2,820,8423,0,1957,0.5,0.416666667,265000
140627,1,4,2020,8424,640,1979,0.75,0.5,464900
150319,1,3,1880,8424,500,1977,0.75,0.5,410000
140819,2,4,2050,8424,0,1993,0.75,0.583333333,320000
140605,1,3,1680,8424,0,1993,0.5,0.5,289000
140520,1,2,790,8424,0,1953,0.75,0.416666667,268500
140627,1,2,810,8424,0,1959,0.75,0.416666667,170000
140729,1,3,1740,8424,700,1954,1,0.5,364500
140922,1,3,2000,8424,700,1968,0.75,0.5,470000
140730,1,2,1440,8425,0,1942,0.75,0.416666667,327200
140709,2,4,2030,8426,0,1944,0.5,0.5,275000
140505,1,5,2740,8426,1370,1960,0.75,0.583333333,541125
150428,2,3,1970,8426,0,1992,0.5,0.583333333,280000
150414,2,5,2130,8428,0,2013,0.5,0.5,380000
141029,1,3,2680,8429,800,1950,0.75,0.666666667,653000
150326,1,4,3160,8429,1540,1982,0.75,0.5,552000
150203,2,4,2210,8430,0,1999,0.5,0.666666667,587000
140618,1,3,1700,8432,470,1977,0.5,0.583333333,475000
140806,1,4,1800,8432,600,1960,0.75,0.5,375000
140915,2,5,3880,8432,0,2004,0.5,0.5,430000
140925,2,4,2390,8432,0,1998,0.5,0.666666667,664000
141210,1,3,1510,8433,290,1967,0.75,0.5,490000
140811,2,4,2520,8433,0,2014,0.5,0.583333333,689950
150311,2,4,2500,8434,0,1988,0.75,0.583333333,684000
140711,2,4,3220,8436,0,1968,0.5,0.583333333,800000
141205,1,3,1740,8436,600,1967,0.5,0.5,239999
140606,2,4,4150,8436,0,2014,0.5,0.75,969990
150204,1,3,1020,8437,0,1987,1,0.416666667,225000
150309,1,3,1620,8438,0,1961,0.75,0.583333333,549500
140714,2,4,2420,8438,0,1996,0.5,0.583333333,307999
150309,2,4,2420,8438,0,1997,0.5,0.583333333,329990
141022,2,4,2230,8440,0,1968,0.75,0.583333333,449000
140731,1,3,1310,8440,0,1951,1,0.416666667,223000
140814,2,5,2800,8442,0,1963,0.5,0.666666667,1.85E+06
150403,2,4,3910,8442,1200,2000,0.5,0.666666667,489000
150102,1,3,1930,8442,0,1953,0.75,0.5,825000
140828,1.5,3,1870,8442,810,1927,1,0.5,456000
150212,1,4,2520,8442,880,1953,0.75,0.5,770000
150424,1,2,1020,8442,100,1941,0.75,0.5,680000
150428,1,3,1120,8443,0,1953,0.5,0.5,365000
141008,2,3,2700,8444,0,1992,0.5,0.75,765000
140904,2,3,1820,8446,0,1978,0.5,0.583333333,469000
140814,2,4,2410,8447,350,1936,0.75,0.583333333,550000
141016,2,4,2410,8447,350,1936,0.75,0.583333333,550000
141013,2,4,3280,8448,0,2007,0.5,0.75,785500
150219,1,3,2120,8448,1060,1940,0.5,0.5,650000
140728,2,4,2120,8448,0,1989,0.75,0.666666667,690000
141002,1,3,1700,8448,0,1996,0.5,0.5,245000
141003,1,4,3720,8448,1760,1947,0.75,0.666666667,1.28E+06
140827,2,3,3080,8448,0,2000,0.5,0.666666667,950000
141117,2,3,1590,8449,0,1989,0.5,0.5,225000
140606,1,4,1740,8449,570,1958,0.75,0.5,455000
140811,2,4,1870,8449,0,1992,0.5,0.583333333,314000
150303,1,3,910,8450,0,1962,0.75,0.416666667,274250
150318,1,3,1340,8450,0,1958,0.75,0.5,255000
140929,1.5,4,1560,8450,0,1954,0.75,0.416666667,305000
140625,1,3,1150,8450,0,1951,0.75,0.416666667,265950
140917,1,3,1250,8450,0,1954,0.75,0.5,333000
150219,1,3,1230,8450,0,1989,0.5,0.5,383610
140619,1,3,1320,8450,440,1961,0.5,0.416666667,232500
141020,1,4,2220,8450,960,1983,0.75,0.5,410000
141202,1,3,1520,8450,400,1961,0.25,0.416666667,135000
140624,1,4,1450,8450,0,1960,0.5,0.5,362500
150211,1,3,1190,8450,0,1961,1,0.416666667,319500
141120,1,3,1680,8450,340,1960,0.5,0.583333333,385000
141114,1,2,960,8450,0,1950,1,0.416666667,244000
140922,1,3,950,8450,0,1962,0.5,0.5,365000
141031,2,4,2060,8451,0,1995,0.5,0.583333333,543000
150309,1,4,3080,8451,1540,1969,0.5,0.5,679000
150217,1.5,3,1400,8451,0,1953,0.5,0.5,348125
150501,1,2,1088,8453,0,1952,0.5,0.416666667,238000
140624,1,4,1310,8454,0,1953,0.75,0.5,304000
150224,1,3,1310,8454,0,1994,0.5,0.5,255000
150218,2,4,3140,8455,0,2003,0.5,0.583333333,529888
140922,1,3,1560,8456,0,1970,1,0.5,400000
140717,2,4,2260,8457,0,1992,0.5,0.666666667,635000
140923,2,4,1930,8458,0,1993,0.5,0.5,325000
150507,2,3,2860,8458,0,1983,0.5,0.5,365000
141229,1,4,2250,8458,800,1954,0.5,0.583333333,559000
150310,1.5,3,2350,8459,0,1989,0.5,0.666666667,339000
140525,1,3,1570,8459,0,1991,0.5,0.5,195000
150420,1,3,1680,8460,500,1976,0.5,0.5,419600
150210,1,4,1200,8460,0,1957,1,0.5,173000
150306,1,3,1800,8462,360,1978,0.5,0.583333333,508000
150305,2,3,1654,8464,0,1995,0.5,0.5,336600
140612,1,4,2210,8465,720,1990,0.5,0.583333333,294000
140805,2,5,4280,8465,0,2014,0.5,0.75,995500
140714,1,3,2130,8466,840,1983,0.5,0.5,360000
140805,1,3,1370,8467,400,1972,0.75,0.5,460000
140929,1,4,1640,8467,420,1943,0.75,0.416666667,261490
150330,2,4,1580,8468,0,1971,0.75,0.5,265000
141118,2,4,2660,8469,0,1994,0.5,0.75,751305
141106,2,3,1960,8469,0,1984,0.75,0.583333333,552321
141024,1,3,1270,8470,0,1960,0.75,0.5,237000
150428,1,3,1590,8470,450,1967,0.75,0.5,314950
140808,1.5,5,2630,8470,0,1968,0.75,0.583333333,270000
140721,2,3,2890,8470,0,1996,0.5,0.75,775000
140512,1,3,1370,8470,0,1961,0.75,0.5,185000
150326,1,3,1000,8470,0,1963,0.75,0.416666667,196000
140530,1,4,2060,8470,620,1983,0.5,0.583333333,655000
150324,1,3,1979,8470,650,1956,0.75,0.5,339000
140919,1,3,1290,8470,320,1966,0.75,0.5,225000
150429,1,3,1430,8470,240,1992,0.5,0.5,270000
140908,1,3,840,8470,0,1961,0.75,0.416666667,169950
140723,1,4,1200,8470,0,1961,0.75,0.5,223000
141023,1,3,1200,8470,0,1961,1,0.5,178500
150316,2,4,2750,8471,0,2003,0.5,0.5,418000
140724,1,4,2070,8473,820,1976,0.75,0.583333333,775000
141022,1.5,3,1180,8474,0,1956,0.5,0.5,310000
150424,1,4,2020,8474,1010,1962,1,0.5,320000
141021,2,5,3070,8474,0,2011,0.5,0.666666667,825000
140515,1,3,1490,8475,0,1963,0.75,0.5,412500
150220,1,3,1480,8475,0,1968,0.75,0.5,234000
140701,1.5,4,1580,8475,0,1928,0.75,0.5,406000
150120,1,4,2180,8475,850,1987,0.75,0.5,279000
140523,1,4,1750,8476,510,1983,0.75,0.5,335000
140707,1,3,2760,8476,1070,1967,0.75,0.583333333,821000
150326,2,3,1654,8479,0,1995,0.5,0.5,314950
150513,2,5,3830,8480,1200,1905,1,0.666666667,2.05E+06
140714,1,3,1950,8480,700,1962,0.75,0.583333333,615000
141204,1,4,2270,8480,960,1973,1,0.583333333,527500
140909,1,3,1300,8480,0,1969,0.5,0.5,397500
150323,1,3,2170,8480,0,1965,0.5,0.583333333,315000
150424,1,4,2180,8480,970,1959,0.75,0.5,545000
150506,1,3,2150,8480,540,1951,0.5,0.583333333,370000
150128,2,3,2610,8481,0,1993,0.5,0.75,810000
141015,2,3,1700,8481,0,1993,0.5,0.5,300000
140701,2,4,2590,8483,0,1991,0.5,0.666666667,570000
150314,1,3,1020,8484,0,1949,0.5,0.416666667,307000
140801,2,4,4168,8485,946,2007,0.5,0.75,442000
150102,1,2,870,8487,0,1944,0.75,0.416666667,166000
141001,1,3,1680,8487,0,1993,0.5,0.5,305000
140819,1,3,1260,8487,0,1970,0.5,0.5,335500
140710,1,3,1690,8489,0,1959,0.75,0.5,725000
140626,1,3,1730,8490,520,1969,0.5,0.5,460000
141017,2,4,4320,8490,1040,2005,0.5,0.75,1.04E+06
150305,2,3,2570,8491,0,1989,0.75,0.583333333,348000
140801,1,3,1740,8491,500,1958,0.5,0.583333333,435000
150327,1,3,1880,8494,680,1968,0.75,0.5,860000
140520,2,4,2800,8494,0,2004,0.5,0.583333333,426000
140908,1,2,810,8494,0,1949,0.5,0.416666667,237500
140602,2,4,1920,8497,0,1998,0.5,0.583333333,270000
150213,1,3,1530,8498,0,1959,0.5,0.5,147500
140625,1,3,1050,8498,0,1958,0.5,0.5,205000
140619,1,3,1050,8498,0,1959,0.75,0.5,249000
140628,1,4,1370,8499,0,1949,0.5,0.5,300000
140925,1,4,2130,8499,530,1975,0.75,0.5,325000
150403,1,3,1530,8500,500,1996,1,0.5,245000
150319,1,4,2680,8500,1200,1962,0.75,0.666666667,1.24E+06
140916,1,3,2280,8500,600,1977,0.75,0.5,419950
150324,1,3,1320,8500,0,1954,0.75,0.5,937500
140729,2,4,2230,8500,0,1994,0.5,0.583333333,325000
150429,1,5,2200,8500,800,1971,0.75,0.5,320900
150319,1,5,2980,8500,1440,1982,0.5,0.583333333,374900
150129,1,3,1140,8500,0,1964,0.75,0.5,188000
150424,1.5,4,1220,8500,0,1916,1,0.416666667,258000
140604,1,4,2500,8500,900,1978,0.75,0.583333333,646000
140626,2.5,3,3760,8500,700,1910,0.75,0.75,1.25E+06
141029,1,2,1280,8500,0,1953,0.5,0.5,595000
141217,1,3,2190,8500,0,1957,0.75,0.666666667,1.57E+06
141210,2,4,1400,8500,0,1975,0.5,0.5,257000
150408,1.5,3,1610,8500,0,1959,0.5,0.5,180000
140809,1,3,1300,8500,0,1964,0.75,0.5,249000
141110,1,5,2110,8500,1010,1962,0.5,0.5,300000
150410,1,5,2110,8500,1010,1962,0.5,0.5,496000
140804,2,4,2500,8500,0,1979,0.75,0.583333333,760000
141008,2,3,1990,8501,0,1991,0.5,0.583333333,564800
141029,2,4,2100,8501,0,1993,1,0.5,344000
140701,2,4,3770,8501,0,2008,0.5,0.75,1.02E+06
150114,1.5,3,3610,8502,1000,1930,0.5,0.75,1.02E+06
150130,1,3,1530,8503,380,1983,0.75,0.5,536000
140917,2,6,3500,8504,0,1980,0.5,0.5,350000
150121,2,6,3500,8504,0,1980,0.5,0.5,682500
140829,2,4,2080,8504,0,1991,0.5,0.583333333,545000
141209,2,5,3700,8504,950,1950,0.5,0.583333333,1.30E+06
150202,2,6,3500,8504,0,1980,0.5,0.5,592500
141016,1,2,1160,8504,0,1949,0.75,0.5,345000
140620,2,4,2240,8504,0,1992,0.5,0.5,337000
150225,2,5,4360,8504,830,2014,0.5,0.75,1.79E+06
141208,1,3,1430,8505,0,1968,0.75,0.5,225000
140807,1,4,1900,8505,700,1956,0.5,0.5,270000
140729,1.5,4,1260,8505,0,1951,1,0.5,461000
140918,2,3,2090,8505,0,1951,0.5,0.583333333,499000
140624,1,4,1890,8505,600,1980,0.5,0.583333333,437000
141006,1,3,1460,8505,0,1955,0.75,0.5,265000
150107,2,4,1770,8505,0,1986,0.5,0.583333333,596500
150224,1.5,4,1730,8505,0,1961,0.75,0.5,270000
141001,1,3,1860,8505,0,1967,0.75,0.5,217000
150422,1,3,1980,8505,950,1965,0.5,0.5,233000
140911,1.5,3,1210,8505,0,1958,0.5,0.5,315000
140623,1,3,1340,8505,0,1931,0.5,0.416666667,215000
140905,2,3,3990,8505,1120,1922,0.5,0.666666667,1.50E+06
141001,1,4,1860,8505,0,1955,0.75,0.5,265000
150313,2,3,1580,8506,0,1987,0.5,0.5,580000
140616,2,4,3030,8507,0,2003,0.5,0.666666667,902000
141030,1,3,1270,8508,620,1942,0.75,0.416666667,134000
140530,1,3,1550,8509,400,1959,0.5,0.5,369000
140717,2,4,2430,8509,0,1992,0.5,0.666666667,658100
140918,1,3,1560,8509,770,1969,0.5,0.583333333,465000
140602,2,4,4370,8510,760,2003,0.5,0.75,1.97E+06
140505,2,5,4010,8510,1160,1971,1,0.666666667,1.40E+06
140829,1,3,1670,8511,330,1985,0.5,0.5,260000
140910,1,2,860,8511,0,1949,0.5,0.5,353000
140723,1,3,940,8512,0,1967,0.75,0.5,355000
140929,1,3,2260,8512,1130,1948,0.5,0.5,467500
141114,2,3,1680,8512,0,1991,0.5,0.5,272000
140624,1,3,1000,8512,0,1991,0.5,0.416666667,199000
140701,1,3,1200,8514,0,1959,0.5,0.5,165050
150325,1,3,1310,8514,0,1953,0.75,0.5,417000
140527,2,4,2520,8515,0,1999,0.5,0.5,450000
150227,1,4,2030,8517,650,1961,0.75,0.583333333,500000
141015,2,3,1800,8518,0,1996,0.5,0.5,180500
150428,2,3,1800,8518,0,1996,0.5,0.5,325000
140623,1,4,2170,8518,820,1955,0.5,0.5,415000
141231,1,3,1520,8519,0,1954,0.5,0.5,365000
140521,1,4,3810,8519,1130,2007,0.5,0.75,1.13E+06
140515,1,3,1090,8520,0,1967,0.5,0.5,190000
150327,1,4,2120,8520,520,1978,0.5,0.5,278100
150313,2,3,1590,8520,0,1980,0.75,0.583333333,1.21E+06
140522,1,4,2740,8520,1370,1954,0.5,0.583333333,657000
141105,1,2,1250,8520,0,1928,0.5,0.416666667,200000
150107,1,4,3210,8520,1400,1976,0.75,0.5,750000
141015,1,4,2770,8521,1300,1953,0.75,0.5,760000
150403,1,3,1720,8521,580,1984,0.75,0.5,628000
140910,2,7,4340,8521,1790,1986,0.5,0.5,419000
140618,2,4,3170,8523,0,2008,0.5,0.666666667,820000
141204,1,2,1040,8526,0,1953,1,0.416666667,343000
150304,2,4,2850,8526,0,1998,0.5,0.666666667,895000
140821,1.5,2,1810,8527,0,1943,0.75,0.5,375000
150325,1,3,990,8528,0,1966,0.5,0.416666667,210490
150506,1,3,2190,8528,430,1991,0.5,0.583333333,702000
141217,1,3,1740,8528,450,1939,0.75,0.5,480000
150410,1,3,1140,8528,0,1967,1,0.5,255000
140718,1,3,1240,8528,0,1967,0.75,0.5,255000
141223,1,3,1640,8529,0,1951,1,0.5,440000
140718,2,4,3100,8529,0,1990,0.5,0.666666667,735000
140804,1,3,1570,8530,380,1983,0.75,0.5,500000
150420,2,4,3160,8530,0,2006,0.5,0.666666667,650000
